"SQGDP9 Real GDP by state 1/"
"(Millions of chained 2012 dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2011:Q1","2011:Q2","2011:Q3","2011:Q4","2012:Q1","2012:Q2","2012:Q3","2012:Q4","2013:Q1","2013:Q2","2013:Q3","2013:Q4"
"04000","Arizona","86","    State and local",26926.2,26755.8,27342.3,27291.3,26970.5,27392.4,27286.0,27227.1,27228.7,27276.5,26964.1,26898.7
"05000","Arkansas","1","All industry total",106796.9,106977.3,107183.2,108325.1,108927.7,108340.9,107248.9,106357.7,110322.3,109965.4,110735.8,110182.0
"05000","Arkansas","2","  Private industries",91603.9,92185.9,92208.0,93252.4,94031.1,93341.5,92406.8,91371.0,95470.5,95075.1,95969.4,95433.5
"05000","Arkansas","3","      Agriculture, forestry, fishing and hunting",2788.9,2248.0,2303.8,1976.8,3344.7,2775.7,2241.3,1932.1,3774.2,3948.2,3927.3,3394.6
"05000","Arkansas","6","      Mining, quarrying, and oil and gas extraction",2974.1,3209.0,3280.2,3304.5,3224.1,3151.9,2859.9,2752.7,2899.3,2960.3,3218.9,3411.2
"05000","Arkansas","10","      Utilities",2543.5,2868.5,2775.0,2877.7,2979.4,2872.2,3144.4,2998.1,3155.6,3050.9,3051.8,3002.9
"05000","Arkansas","11","      Construction",3973.0,4181.1,4181.6,4214.4,4433.9,4391.0,4205.7,4140.6,3949.9,3833.9,3729.9,3606.0
"05000","Arkansas","12","      Manufacturing",16130.5,16216.5,15958.5,16137.1,15404.0,15318.6,15042.7,15000.6,16192.0,16225.9,16628.8,16736.3
"05000","Arkansas","13","          Durable goods manufacturing",7929.0,8108.3,8121.4,8395.8,7976.4,8129.6,8019.8,7889.5,8186.8,8033.9,8011.0,8206.6
"05000","Arkansas","25","          Nondurable goods manufacturing",8214.6,8117.3,7842.8,7742.2,7430.4,7186.9,7022.9,7110.5,7998.4,8186.7,8616.9,8529.4
"05000","Arkansas","34","      Wholesale trade",8019.3,7910.1,7854.6,8255.6,8137.0,8280.9,8281.9,8049.4,8463.1,8381.3,8486.8,8588.1
"05000","Arkansas","35","      Retail trade",7450.6,7350.9,7323.9,7430.7,7497.1,7350.2,7525.0,7536.0,7718.2,7663.2,7621.6,7594.4
"05000","Arkansas","36","      Transportation and warehousing",4625.4,4545.6,4503.1,4653.7,4786.1,4593.1,4638.4,4567.9,4657.2,4504.7,4487.3,4482.6
"05000","Arkansas","45","      Information",2552.6,2754.4,2754.7,2589.1,2565.3,2594.1,2476.8,2389.3,2634.6,2640.4,2630.1,2620.8
"05000","Arkansas","51","      Finance and insurance",5387.7,5398.7,5383.1,5211.2,5007.8,4650.6,4454.5,4412.8,4168.4,4361.6,4363.3,4584.2
"05000","Arkansas","56","      Real estate and rental and leasing",10627.6,10929.5,11036.9,11393.4,11423.3,11612.1,11749.9,11534.3,11533.3,11445.2,11481.9,11418.5
"05000","Arkansas","60","      Professional, scientific, and technical services",3885.7,3765.2,3871.6,3862.8,3717.5,3802.8,3774.2,3665.6,3789.5,3852.2,3845.3,3892.8
"05000","Arkansas","64","      Management of companies and enterprises",3184.2,3205.6,3303.3,3442.1,3586.3,3957.1,4110.7,4381.1,4490.6,4233.4,4586.0,4119.7
"05000","Arkansas","65","      Administrative and support and waste management and remediation services",2690.2,2697.3,2688.6,2673.5,2626.8,2632.1,2624.1,2610.2,2650.1,2689.2,2700.9,2733.9
"05000","Arkansas","69","      Educational services",743.4,729.1,715.4,712.0,710.6,712.2,706.2,729.3,699.5,729.3,725.1,743.6
"05000","Arkansas","70","      Health care and social assistance",8520.5,8546.0,8612.1,8768.5,8899.0,8918.4,8921.7,8970.6,9042.0,9015.5,8965.3,8942.1
"05000","Arkansas","76","      Arts, entertainment, and recreation",422.1,440.4,446.0,499.8,463.3,486.7,470.1,458.2,462.7,457.4,457.4,461.9
"05000","Arkansas","79","      Accommodation and food services",2722.2,2730.0,2729.1,2734.4,2720.8,2734.0,2710.6,2769.4,2730.2,2691.3,2688.8,2671.4
"05000","Arkansas","82","      Other services (except government and government enterprises)",2454.6,2466.8,2462.6,2458.7,2484.2,2484.8,2465.9,2518.4,2440.3,2406.5,2412.0,2420.4
"05000","Arkansas","83","  Government and government enterprises",15191.8,14791.7,14975.6,15073.1,14896.7,14999.3,14842.0,14986.7,14854.5,14892.1,14771.5,14752.2
"05000","Arkansas","84","    Federal civilian",2295.7,2303.1,2258.5,2279.5,2246.4,2234.2,2243.1,2228.6,2207.8,2184.6,2183.9,2149.6
"05000","Arkansas","85","    Military",1028.3,1025.7,1039.5,1045.6,1017.9,1022.6,1039.0,1049.1,1024.9,1029.7,1034.6,1017.6
"05000","Arkansas","86","    State and local",11868.1,11461.9,11677.5,11747.8,11632.3,11742.7,11559.9,11709.0,11621.6,11676.9,11553.2,11583.6
"06000","California","1","All industry total",2086244.5,2092379.1,2085234.1,2099489.6,2127739.5,2131359.4,2143416.6,2173842.9,2173737.7,2194607.0,2226667.6,2283429.5
"06000","California","2","  Private industries",1816792.0,1824456.3,1816119.7,1833324.0,1859141.2,1867013.9,1882276.8,1909647.0,1910816.5,1930661.3,1958226.6,2014821.7
"06000","California","3","      Agriculture, forestry, fishing and hunting",31964.5,32372.8,33415.4,36997.5,33296.4,33978.7,35533.7,34700.2,33597.9,37115.3,38104.2,38444.4
"06000","California","6","      Mining, quarrying, and oil and gas extraction",16876.1,17432.2,17946.6,18563.9,20857.7,21077.8,22425.7,21021.1,19933.1,18855.3,18203.2,16099.0
"06000","California","10","      Utilities",26796.8,29541.8,28923.3,29819.9,28043.5,29647.9,30462.2,29577.1,31644.4,29486.1,30407.8,28552.4
"06000","California","11","      Construction",60940.8,60148.3,60400.1,60552.3,61831.3,63079.9,64423.2,66667.7,68123.3,69822.5,70957.1,70824.6
"06000","California","12","      Manufacturing",235320.2,233314.4,231224.4,227335.4,237528.1,234903.0,240308.6,234419.4,243833.9,247689.8,254106.5,259182.3
